soc,hold_time_h,dP_mw,P_head_total_mw,mu_P_aggregate,mu_P_binding_unit,kappa,df_ss_hz_unconstrained,secure_flag
0.675,0.08333333333333333,2.0,18.0,0.1111111111111111,0.11594202898550725,9.0,0.2608695652173913,True
0.675,0.08333333333333333,3.0,18.0,0.16666666666666666,0.17391304347826086,6.0,0.391304347826087,True
0.675,0.08333333333333333,5.0,18.0,0.2777777777777778,0.2898550724637681,3.6,0.6521739130434783,True
0.675,0.08333333333333333,8.0,18.0,0.4444444444444444,0.463768115942029,2.25,1.0434782608695652,True
0.7,0.08333333333333333,0.5,18.0,0.027777777777777776,0.028985507246376812,36.0,0.06521739130434782,True
0.7,0.08333333333333333,1.0,18.0,0.05555555555555555,0.057971014492753624,18.0,0.13043478260869565,True
0.7,0.08333333333333333,2.0,18.0,0.1111111111111111,0.11594202898550725,9.0,0.2608695652173913,True
0.7,0.08333333333333333,3.0,18.0,0.16666666666666666,0.17391304347826086,6.0,0.391304347826087,True
0.7,0.08333333333333333,5.0,18.0,0.2777777777777778,0.2898550724637681,3.6,0.6521739130434783,True
0.7,0.08333333333333333,8.0,18.0,0.4444444444444444,0.463768115942029,2.25,1.0434782608695652,True
0.725,0.08333333333333333,0.5,18.0,0.027777777777777776,0.028985507246376812,36.0,0.06521739130434782,True
0.725,0.08333333333333333,1.0,18.0,0.05555555555555555,0.057971014492753624,18.0,0.13043478260869565,True
0.725,0.08333333333333333,2.0,18.0,0.1111111111111111,0.11594202898550725,9.0,0.2608695652173913,True
0.725,0.08333333333333333,3.0,18.0,0.16666666666666666,0.17391304347826086,6.0,0.391304347826087,True
0.725,0.08333333333333333,5.0,18.0,0.2777777777777778,0.2898550724637681,3.6,0.6521739130434783,True
0.725,0.08333333333333333,8.0,18.0,0.4444444444444444,0.463768115942029,2.25,1.0434782608695652,True
0.75,0.08333333333333333,0.5,18.0,0.027777777777777776,0.028985507246376812,36.0,0.06521739130434782,True
0.75,0.08333333333333333,1.0,18.0,0.05555555555555555,0.057971014492753624,18.0,0.13043478260869565,True
0.75,0.08333333333333333,2.0,18.0,0.1111111111111111,0.11594202898550725,9.0,0.2608695652173913,True
0.75,0.08333333333333333,3.0,18.0,0.16666666666666666,0.17391304347826086,6.0,0.391304347826087,True
0.75,0.08333333333333333,5.0,18.0,0.2777777777777778,0.2898550724637681,3.6,0.6521739130434783,True
0.75,0.08333333333333333,8.0,18.0,0.4444444444444444,0.463768115942029,2.25,1.0434782608695652,True
0.775,0.08333333333333333,0.5,18.0,0.027777777777777776,0.028985507246376812,36.0,0.06521739130434782,True
0.775,0.08333333333333333,1.0,18.0,0.05555555555555555,0.057971014492753624,18.0,0.13043478260869565,True
0.775,0.08333333333333333,2.0,18.0,0.1111111111111111,0.11594202898550725,9.0,0.2608695652173913,True
0.775,0.08333333333333333,3.0,18.0,0.16666666666666666,0.17391304347826086,6.0,0.391304347826087,True
0.775,0.08333333333333333,5.0,18.0,0.2777777777777778,0.2898550724637681,3.6,0.6521739130434783,True
0.775,0.08333333333333333,8.0,18.0,0.4444444444444444,0.463768115942029,2.25,1.0434782608695652,True
0.8,0.08333333333333333,0.5,18.0,0.027777777777777776,0.028985507246376812,36.0,0.06521739130434782,True
0.8,0.08333333333333333,1.0,18.0,0.05555555555555555,0.057971014492753624,18.0,0.13043478260869565,True
0.8,0.08333333333333333,2.0,18.0,0.1111111111111111,0.11594202898550725,9.0,0.2608695652173913,True
0.8,0.08333333333333333,3.0,18.0,0.16666666666666666,0.17391304347826086,6.0,0.391304347826087,True
0.8,0.08333333333333333,5.0,18.0,0.2777777777777778,0.2898550724637681,3.6,0.6521739130434783,True
0.8,0.08333333333333333,8.0,18.0,0.4444444444444444,0.463768115942029,2.25,1.0434782608695652,True
0.825,0.08333333333333333,0.5,18.0,0.027777777777777776,0.028985507246376812,36.0,0.06521739130434782,True
0.825,0.08333333333333333,1.0,18.0,0.05555555555555555,0.057971014492753624,18.0,0.13043478260869565,True
0.825,0.08333333333333333,2.0,18.0,0.1111111111111111,0.11594202898550725,9.0,0.2608695652173913,True
0.825,0.08333333333333333,3.0,18.0,0.16666666666666666,0.17391304347826086,6.0,0.391304347826087,True
0.825,0.08333333333333333,5.0,18.0,0.2777777777777778,0.2898550724637681,3.6,0.6521739130434783,True
0.825,0.08333333333333333,8.0,18.0,0.4444444444444444,0.463768115942029,2.25,1.0434782608695652,True
0.85,0.08333333333333333,0.5,18.0,0.027777777777777776,0.028985507246376812,36.0,0.06521739130434782,True
0.85,0.08333333333333333,1.0,18.0,0.05555555555555555,0.057971014492753624,18.0,0.13043478260869565,True
0.85,0.08333333333333333,2.0,18.0,0.1111111111111111,0.11594202898550725,9.0,0.2608695652173913,True
0.85,0.08333333333333333,3.0,18.0,0.16666666666666666,0.17391304347826086,6.0,0.391304347826087,True
0.85,0.08333333333333333,5.0,18.0,0.2777777777777778,0.2898550724637681,3.6,0.6521739130434783,True
0.85,0.08333333333333333,8.0,18.0,0.4444444444444444,0.463768115942029,2.25,1.0434782608695652,True
0.875,0.08333333333333333,0.5,18.0,0.027777777777777776,0.028985507246376812,36.0,0.06521739130434782,True
0.875,0.08333333333333333,1.0,18.0,0.05555555555555555,0.057971014492753624,18.0,0.13043478260869565,True
0.875,0.08333333333333333,2.0,18.0,0.1111111111111111,0.11594202898550725,9.0,0.2608695652173913,True
0.875,0.08333333333333333,3.0,18.0,0.16666666666666666,0.17391304347826086,6.0,0.391304347826087,True
0.875,0.08333333333333333,5.0,18.0,0.2777777777777778,0.2898550724637681,3.6,0.6521739130434783,True
0.875,0.08333333333333333,8.0,18.0,0.4444444444444444,0.463768115942029,2.25,1.0434782608695652,True
0.9,0.08333333333333333,0.5,18.0,0.027777777777777776,0.028985507246376812,36.0,0.06521739130434782,True
0.9,0.08333333333333333,1.0,18.0,0.05555555555555555,0.057971014492753624,18.0,0.13043478260869565,True
0.9,0.08333333333333333,2.0,18.0,0.1111111111111111,0.11594202898550725,9.0,0.2608695652173913,True
0.9,0.08333333333333333,3.0,18.0,0.16666666666666666,0.17391304347826086,6.0,0.391304347826087,True
0.9,0.08333333333333333,5.0,18.0,0.2777777777777778,0.2898550724637681,3.6,0.6521739130434783,True
0.9,0.08333333333333333,8.0,18.0,0.4444444444444444,0.463768115942029,2.25,1.0434782608695652,True
0.925,0.08333333333333333,0.5,18.0,0.027777777777777776,0.028985507246376812,36.0,0.06521739130434782,True
0.925,0.08333333333333333,1.0,18.0,0.05555555555555555,0.057971014492753624,18.0,0.13043478260869565,True
0.925,0.08333333333333333,2.0,18.0,0.1111111111111111,0.11594202898550725,9.0,0.2608695652173913,True
0.925,0.08333333333333333,3.0,18.0,0.16666666666666666,0.17391304347826086,6.0,0.391304347826087,True
0.925,0.08333333333333333,5.0,18.0,0.2777777777777778,0.2898550724637681,3.6,0.6521739130434783,True
0.925,0.08333333333333333,8.0,18.0,0.4444444444444444,0.463768115942029,2.25,1.0434782608695652,True
0.95,0.08333333333333333,0.5,18.0,0.027777777777777776,0.028985507246376812,36.0,0.06521739130434782,True
0.95,0.08333333333333333,1.0,18.0,0.05555555555555555,0.057971014492753624,18.0,0.13043478260869565,True
0.95,0.08333333333333333,2.0,18.0,0.1111111111111111,0.11594202898550725,9.0,0.2608695652173913,True
0.95,0.08333333333333333,3.0,18.0,0.16666666666666666,0.17391304347826086,6.0,0.391304347826087,True
0.95,0.08333333333333333,5.0,18.0,0.2777777777777778,0.2898550724637681,3.6,0.6521739130434783,True
0.95,0.08333333333333333,8.0,18.0,0.4444444444444444,0.463768115942029,2.25,1.0434782608695652,True
0.975,0.08333333333333333,0.5,18.0,0.027777777777777776,0.028985507246376812,36.0,0.06521739130434782,True
0.975,0.08333333333333333,1.0,18.0,0.05555555555555555,0.057971014492753624,18.0,0.13043478260869565,True
0.975,0.08333333333333333,2.0,18.0,0.1111111111111111,0.11594202898550725,9.0,0.2608695652173913,True
0.975,0.08333333333333333,3.0,18.0,0.16666666666666666,0.17391304347826086,6.0,0.391304347826087,True
0.975,0.08333333333333333,5.0,18.0,0.2777777777777778,0.2898550724637681,3.6,0.6521739130434783,True
0.975,0.08333333333333333,8.0,18.0,0.4444444444444444,0.463768115942029,2.25,1.0434782608695652,True
