run_id,config_id,gfm_deployment,event_type,dP_mw,P_dg_pre,P_head_mw,soc,mu_I_ana,mu_I_emt,mu_P_ana,f_nadir_ana,f_nadir_emt,rocof_ana,rocof_emt,v_min_emt,i_peak_pu,eps_f,eps_V,secure_flag,wallclock_s,solver,dt,platform,ok,beyond_platform,insecure_because,f_nadir_andes,f_ss_andes,df_ss_andes,df_ss_ana,rocof_andes_window,rocof_andes_device,v_min_andes,v_max_andes,mu_I_andes,mu_I_andes_unit,mu_I_cont_andes,mu_I_cont_andes_unit,mu_P_andes,mu_P_andes_unit,n_units_saturated,dP_delivered_mw,p_gfm_pre_mw,settled,t_reached_s,pflow_converged,tds_converged,mu_P_ana_headroom_only,no_equilibrium,dP_critical_ana_mw,error
pdgoff_001,G0,6gfm,gen_trip,0.0,0.0,3.414,,0.0699156427654502,,0.15159045725646123,,,,,,0.9045447195448206,,,True,27.83,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.99087714422448,59.99998189103719,-1.810896281284613e-05,-0.0,0.1382973609464203,0.007948392297589976,0.9663302166743946,0.9999424033909601,0.4522723597724103,G4,0.7537872662873506,G4,0.21571879134782934,G1,0,2.4866718286942202e-05,0.6101075711691993,True,7.999999999999988,True,True,0.0,False,3.414,
pdgoff_002,G0,6gfm,gen_trip,1.4,1.4,3.414,,0.06991564276545018,,0.23246951219512185,,,,,,1.6550386409920033,,,False,29.138,andes-2.0.0-trapezoid,0.002,andes,True,False,v_min 0.8926 < 0.9,59.030571572400675,59.03723960498889,-0.9627603950111094,-0.9627727856225929,1.880465370538894,0.06762515952024514,0.8926347204947033,0.9999567769854618,0.8275193204960016,G4,1.3791988674933362,G4,0.43385241696969096,G6,0,1.39998006197203,-0.7898117346443841,True,7.999999999999988,True,True,0.41007615700058575,False,3.414,
pdgoff_003,G0,6gfm,gen_trip,0.7,0.7,3.414,,0.06991564276545019,,0.18351383874849575,,,,,,1.2715310209909279,,,True,24.28,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.5155675863675,59.518600471927435,-0.4813995280725649,-0.48138639281129647,0.9615288793542631,0.03436874571560428,0.9410528793540909,0.9999297530384095,0.6357655104954639,G4,1.0596091841591067,G4,0.26527288845292896,G6,0,0.7000184129125666,-0.08987580127650695,True,7.999999999999988,True,True,0.20503807850029288,False,3.414,
pdgoff_004,G0,6gfm,gen_trip,1.0499999999999998,1.0499999999999998,3.414,,0.06991564276545018,,0.20511096166778742,,,,,,1.463347377200253,,,True,26.762,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.27367948834036,59.277917268851304,-0.7220827311486957,-0.7220795892169445,1.4272607862615319,0.05094225315611078,0.9168350519905945,0.999941872349488,0.7316736886001265,G4,1.2194561476668775,G4,0.33636312749006136,G6,0,1.0500034964384262,-0.43984970788196165,True,7.999999999999988,True,True,0.3075571177504393,False,3.414,
pdgoff_005,G0,6gfm,gen_trip,1.2249999999999999,1.2249999999999999,3.414,,0.06991564276545019,,0.21793497677742044,,,,,,1.5592728252076016,,,True,24.52,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.15231616947296,59.15757788992056,-0.8424221100794398,-0.8424261874197686,1.655651835310553,0.059275710513899744,0.9047280315527119,0.9999493257679065,0.7796364126038008,G4,1.2993940210063346,G4,0.3817350083927956,G6,0,1.2249926957571637,-0.6148322043401462,True,7.999999999999988,True,True,0.35881663737551256,False,3.414,
pdgoff_006,G0,6gfm,gen_trip,1.3125,1.3125,3.414,,0.06991564276545018,,0.22496773003872386,,,,,,1.6071762820540245,,,False,24.475,andes-2.0.0-trapezoid,0.002,andes,True,False,v_min 0.8987 < 0.9,59.09149891668498,59.09740864256094,-0.9025913574390572,-0.9025994865211808,1.7697397210372514,0.06344491548317487,0.8986795865681099,0.9999530516517826,0.8035881410270123,G4,1.3393135683783537,G4,0.40687495126632933,G6,0,1.312486577779513,-0.7023223402426858,True,7.999999999999988,True,True,0.3844463971880492,False,3.414,
pdgoff_007,G0,6gfm,gen_trip,1.2687499999999998,1.2687499999999998,3.414,,0.06991564276545019,,0.22139551764812623,,,,,,1.5832296248981508,,,True,24.574,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.121920152539474,59.127493233706524,-0.8725067662934762,-0.8725128369704747,1.7137226397192036,0.06136158306881238,0.9017033711523742,0.9999511887786408,0.7916148124490754,G4,1.3193580207484592,G4,0.39408620391081517,G6,0,1.2687396926292034,-0.6585773650314666,True,7.999999999999988,True,True,0.37163151728178084,False,3.414,
pdgoff_008,G0,6gfm,gen_trip,1.290625,1.290625,3.414,,0.06991564276545019,,0.22316732976631445,,,,,,1.5952042300330511,,,True,24.7,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.10671280925677,59.112450930512786,-0.8875490694872141,-0.8875561617458279,1.7420291889489858,0.06240486915737737,0.9001913681957577,0.9999521202324054,0.7976021150165256,G4,1.329336858360876,G4,0.4004245733766696,G6,0,1.2906131487621362,-0.6804498758111774,True,7.999999999999988,True,True,0.37803895723491504,False,3.414,
pdgoff_009,G0,6gfm,gen_trip,1.3015625,1.3015625,3.414,,0.06991564276545018,,0.22406391331297773,,,,,,1.6011905762287295,,,False,24.335,andes-2.0.0-trapezoid,0.002,andes,True,False,v_min 0.8994 < 0.9,59.0991067201788,59.10492978464881,-0.8950702153511898,-0.8950778241335043,1.7555725195888772,0.06292426590156783,0.8994354495689604,0.9999525859463928,0.8005952881143648,G4,1.334325480190608,G4,0.4036355928847364,G6,0,1.301549866669018,-0.6913861138067667,True,7.999999999999988,True,True,0.3812426772114821,False,3.414,
pdgoff_010,G0,6gfm,gen_trip,0.27999999999999997,0.27999999999999997,3.414,,0.0699156427654502,,0.16292735042735043,,,,,,1.0469170226067235,,,True,23.702,andes-2.0.0-trapezoid,0.002,andes,True,False,,59.80294913609545,59.80742749602376,-0.19257250397623693,-0.19255455712451855,0.4182187463374678,0.014900615770398683,0.9661091461543487,0.9999373457434635,0.5234585113033617,G4,0.8724308521722697,G4,0.22139109386957465,G1,0,0.28002544334463286,0.3301085238469973,True,7.999999999999988,True,True,0.08201523140011716,False,3.414,
